transaction_id,source_account_id,destination_account_id,transaction_timestamp,transaction_type,amount,channel,country,is_suspicious,transaction_hour,transaction_day_of_week,high_value_transaction,log_amount,anomaly_prediction,is_anomaly,anomaly_score,rule_high_amount,rule_high_risk_country,rule_unusual_hour,rule_trigger_count
TXN_0001363,ACC_000131,ACC_000266,2026-03-20 02:14:38.755011,PAYMENT,9353.41,MOBILE,USA,0,2,4,0,9.143603168841189,1,0,0.1738343126175874,0,0,1,1
TXN_0001364,ACC_000994,ACC_000710,2026-03-11 22:49:39.755011,WITHDRAWAL,2520.76,BRANCH,India,0,22,2,0,7.832712349427231,1,0,0.1548325265791481,0,0,0,0
TXN_0001365,ACC_000690,ACC_000966,2026-07-09 22:12:41.755011,TRANSFER,34060.23,MOBILE,Singapore,0,22,3,0,10.43591506630685,1,0,0.1238584842072932,0,0,0,0
TXN_0001366,ACC_000281,ACC_000125,2026-05-25 11:16:16.755011,DEPOSIT,6699.34,BRANCH,UK,0,11,0,0,8.809913550360166,1,0,0.176115040970571,0,0,0,0
TXN_0001367,ACC_000906,ACC_000739,2026-03-15 21:39:08.755011,PAYMENT,7841.89,ONLINE,UK,0,21,6,0,8.967362667868871,1,0,0.1530827999591877,0,0,0,0
TXN_0001368,ACC_000460,ACC_000324,2026-06-18 20:18:14.755011,TRANSFER,2644.08,BRANCH,USA,0,20,3,0,7.880456589581698,1,0,0.1719910656853888,0,0,0,0
TXN_0001369,ACC_000586,ACC_000828,2026-08-25 08:38:53.755011,TRANSFER,4760.28,ATM,Hong Kong,0,8,1,0,8.468271818639332,1,0,0.1946257645968592,0,1,0,1
TXN_0001370,ACC_000940,ACC_000256,2026-03-21 22:00:34.755011,PAYMENT,2802.41,ATM,UK,0,22,5,0,7.938591812319691,1,0,0.1503543825620115,0,0,0,0
TXN_0001371,ACC_000641,ACC_000100,2026-07-07 00:26:20.755011,TRANSFER,6584.44,BRANCH,Singapore,0,0,1,0,8.792616430472078,1,0,0.1530777785888014,0,0,1,1
TXN_0001372,ACC_000817,ACC_000642,2026-06-30 12:29:08.755011,WITHDRAWAL,63199.41,MOBILE,USA,0,12,1,0,11.05406606745568,1,0,0.0642661341046207,0,0,0,0
TXN_0001373,ACC_000982,ACC_000349,2026-04-22 17:55:35.755011,TRANSFER,1561.99,MOBILE,UAE,0,17,2,0,7.354355932448354,1,0,0.1592927546428547,0,1,0,1
TXN_0001374,ACC_000795,ACC_000615,2026-03-21 14:52:52.755011,DEPOSIT,1168.79,ONLINE,Hong Kong,0,14,5,0,7.064579524502563,1,0,0.1398323643392824,0,1,0,1
TXN_0001375,ACC_000088,ACC_000998,2026-03-31 16:49:31.755011,TRANSFER,47353.9,ONLINE,Singapore,0,16,1,0,10.765425577948545,1,0,0.1078105815182005,0,0,0,0
TXN_0001376,ACC_000711,ACC_000067,2026-08-19 01:37:26.755011,PAYMENT,6303.19,ONLINE,Singapore,0,1,2,0,8.748969770677435,1,0,0.1712007345724777,0,0,1,1
TXN_0001377,ACC_000642,ACC_000443,2026-07-04 01:20:26.755011,TRANSFER,3630.45,ONLINE,Hong Kong,0,1,5,0,8.197387296536181,1,0,0.160316418675024,0,1,1,2
TXN_0001378,ACC_000302,ACC_000871,2026-03-17 14:22:35.755011,DEPOSIT,28222.81,BRANCH,India,0,14,1,0,10.247921226924449,1,0,0.1668735058193365,0,0,0,0
TXN_0001379,ACC_000239,ACC_000886,2026-05-26 06:59:39.755011,TRANSFER,3917.71,BRANCH,Singapore,0,6,1,0,8.273517796992612,1,0,0.1947834047288041,0,0,0,0
TXN_0001380,ACC_000902,ACC_000636,2026-05-29 14:12:34.755011,TRANSFER,72490.56,MOBILE,Hong Kong,0,14,4,0,11.191225420273051,1,0,0.0579271506029644,0,1,0,1
TXN_0001381,ACC_000027,ACC_000465,2026-08-06 11:48:23.755011,WITHDRAWAL,18279.05,ATM,India,0,11,3,0,9.81356558023416,1,0,0.1989366439699195,0,0,0,0
TXN_0001382,ACC_000731,ACC_000070,2026-07-01 00:48:33.755011,PAYMENT,4512.05,ATM,Hong Kong,0,0,2,0,8.414728478870437,1,0,0.1527291557200528,0,1,1,2
TXN_0001383,ACC_000432,ACC_000493,2026-05-15 11:20:07.755011,DEPOSIT,107879.47,ATM,USA,0,11,4,1,11.588779133936796,-1,1,-0.0008458040859624,1,0,0,1
TXN_0001384,ACC_000062,ACC_000131,2026-03-16 00:28:37.755011,WITHDRAWAL,3917.24,BRANCH,UAE,0,0,0,0,8.273397852371156,1,0,0.1061100310868987,0,1,1,2
TXN_0001385,ACC_000598,ACC_000907,2026-07-31 22:43:41.755011,PAYMENT,204650.8,ATM,Singapore,1,22,4,1,12.229065277386388,-1,1,-0.0483305746678539,1,0,0,1
TXN_0001386,ACC_000299,ACC_000378,2026-05-13 01:07:24.755011,TRANSFER,11604.53,ATM,India,0,1,2,0,9.359236987635535,1,0,0.1551687507076012,0,0,1,1
TXN_0001387,ACC_000856,ACC_000573,2026-08-13 12:45:55.755011,TRANSFER,38641.79,BRANCH,UK,0,12,3,0,10.562115490688743,1,0,0.1561629315456659,0,0,0,0
TXN_0001388,ACC_000656,ACC_000931,2026-04-15 08:53:34.755011,PAYMENT,52776.09,ONLINE,UK,0,8,2,0,10.8738324740167,1,0,0.1065243175935568,0,0,0,0
TXN_0001389,ACC_000712,ACC_000709,2026-06-07 20:07:54.755011,DEPOSIT,8420.34,MOBILE,UAE,0,20,6,0,9.03852423946728,1,0,0.1547730475324742,0,1,0,1
TXN_0001390,ACC_000631,ACC_000307,2026-05-11 15:23:00.755011,DEPOSIT,3280.98,MOBILE,USA,0,15,0,0,8.096202177786253,1,0,0.1399887772565066,0,0,0,0
TXN_0001391,ACC_000809,ACC_000933,2026-08-24 14:02:22.755011,TRANSFER,14072.34,BRANCH,USA,0,14,0,0,9.552037506443233,1,0,0.1565711061948199,0,0,0,0
TXN_0001392,ACC_000229,ACC_000710,2026-07-09 11:57:44.755011,PAYMENT,3593.0,BRANCH,UAE,0,11,3,0,8.187021067343505,1,0,0.2071453558751197,0,1,0,1
TXN_0001393,ACC_000753,ACC_000787,2026-06-08 19:31:54.755011,WITHDRAWAL,90768.24,BRANCH,USA,0,19,0,1,11.41607574067522,-1,1,-0.0424148679343449,0,0,0,0
TXN_0001394,ACC_000007,ACC_000372,2026-08-14 20:55:27.755011,TRANSFER,9545.66,ONLINE,UK,0,20,4,0,9.163946634082206,1,0,0.1716724921140903,0,0,0,0
TXN_0001395,ACC_000146,ACC_000298,2026-03-29 19:54:47.755011,DEPOSIT,5227.11,ATM,Hong Kong,0,19,6,0,8.561805115073643,1,0,0.1597449053741403,0,1,0,1
TXN_0001396,ACC_000369,ACC_000045,2026-08-03 02:44:00.755011,TRANSFER,10113.4,ATM,USA,0,2,0,0,9.221715429997689,1,0,0.1318967040953791,0,0,1,1
TXN_0001397,ACC_000907,ACC_000269,2026-04-18 23:27:00.755011,PAYMENT,1609.13,MOBILE,UAE,0,23,5,0,7.384070200060394,1,0,0.1262158319978245,0,1,0,1
TXN_0001398,ACC_000023,ACC_000181,2026-04-14 12:27:37.755011,WITHDRAWAL,2525.17,ONLINE,India,0,12,1,0,7.834459600725064,1,0,0.191909639067084,0,0,0,0
TXN_0001399,ACC_000389,ACC_000671,2026-04-03 02:41:36.755011,TRANSFER,34217.64,MOBILE,USA,0,2,4,0,10.440525803815971,1,0,0.1219600156915816,0,0,1,1
TXN_0001400,ACC_000379,ACC_000829,2026-04-23 02:16:19.755011,WITHDRAWAL,3683.9,ATM,UAE,0,2,3,0,8.211998667213159,1,0,0.1763616680534857,0,1,1,2
TXN_0001401,ACC_000900,ACC_000729,2026-07-06 11:25:56.755011,TRANSFER,42045.16,ONLINE,USA,1,11,0,0,10.64652334137387,1,0,0.1016290187214213,0,0,0,0
TXN_0001402,ACC_000814,ACC_000195,2026-04-01 20:38:22.755011,PAYMENT,15428.68,BRANCH,Hong Kong,0,20,2,0,9.644048206321674,1,0,0.1855893125030947,0,1,0,1
TXN_0001403,ACC_000440,ACC_000652,2026-07-01 21:11:37.755011,PAYMENT,33618.94,ONLINE,UAE,0,21,2,0,10.42287462230902,1,0,0.1328182154237949,0,1,0,1
TXN_0001404,ACC_000549,ACC_000302,2026-08-20 09:02:59.755011,PAYMENT,19201.51,MOBILE,USA,0,9,3,0,9.862796278638228,1,0,0.1925110040568174,0,0,0,0
TXN_0001405,ACC_000287,ACC_000894,2026-08-08 22:54:45.755011,PAYMENT,26775.89,BRANCH,USA,0,22,5,0,10.195294481060012,1,0,0.144509108128097,0,0,0,0
TXN_0001406,ACC_000482,ACC_000810,2026-08-06 19:53:49.755011,TRANSFER,3267.71,ATM,UAE,0,19,3,0,8.092150690644669,1,0,0.176782959471432,0,1,0,1
TXN_0001407,ACC_000661,ACC_000770,2026-08-25 19:28:37.755011,WITHDRAWAL,1471.19,BRANCH,UAE,0,19,1,0,7.294506367046177,1,0,0.143307610971727,0,1,0,1
TXN_0001408,ACC_000730,ACC_000383,2026-05-08 22:53:48.755011,DEPOSIT,49099.32,BRANCH,Singapore,0,22,4,0,10.801620831072984,1,0,0.0811128046216524,0,0,0,0
TXN_0001409,ACC_000654,ACC_000944,2026-05-24 07:38:10.755011,TRANSFER,5501.54,ATM,USA,0,7,6,0,8.612965082797183,1,0,0.1728621116306712,0,0,0,0
TXN_0001410,ACC_000884,ACC_000241,2026-06-03 05:56:16.755011,DEPOSIT,5996.91,ATM,UK,0,5,2,0,8.69916635419471,1,0,0.1962928053323242,0,0,0,0
TXN_0001411,ACC_000586,ACC_000161,2026-05-19 16:25:34.755011,WITHDRAWAL,39888.09,MOBILE,UAE,0,16,1,0,10.593858131904216,1,0,0.1309292326887296,0,1,0,1
TXN_0001412,ACC_000087,ACC_000303,2026-07-31 09:54:29.755011,DEPOSIT,15795.43,MOBILE,USA,0,9,4,0,9.667539244117563,1,0,0.2018043194135457,0,0,0,0
TXN_0001413,ACC_000525,ACC_000637,2026-06-05 19:19:43.755011,WITHDRAWAL,14003.54,BRANCH,Singapore,0,19,4,0,9.547136841742434,1,0,0.1797912496168459,0,0,0,0
TXN_0001414,ACC_000377,ACC_000824,2026-05-25 20:57:01.755011,DEPOSIT,108880.13,MOBILE,UK,0,20,0,1,11.59801201566973,-1,1,-0.0501829312470785,1,0,0,1
TXN_0001415,ACC_000453,ACC_000240,2026-04-11 07:55:45.755011,WITHDRAWAL,3743.51,ONLINE,UK,0,7,5,0,8.228046046269379,1,0,0.1935634944277703,0,0,0,0
TXN_0001416,ACC_000863,ACC_000514,2026-05-03 15:38:41.755011,TRANSFER,24671.6,MOBILE,USA,0,15,6,0,10.1134485951335,1,0,0.1490410086022253,0,0,0,0
TXN_0001417,ACC_000369,ACC_000040,2026-03-21 07:36:04.755011,PAYMENT,8676.87,MOBILE,USA,0,7,5,0,9.068531385835856,1,0,0.1885646755084167,0,0,0,0
TXN_0001418,ACC_000310,ACC_000764,2026-04-25 00:17:12.755011,WITHDRAWAL,11184.8,ATM,Hong Kong,0,0,5,0,9.32240039572947,1,0,0.1282022382966381,0,1,1,2
TXN_0001419,ACC_000876,ACC_000771,2026-04-03 05:35:24.755011,WITHDRAWAL,50724.39,ONLINE,UK,0,5,4,0,10.83418185318097,1,0,0.1099493350597136,0,0,0,0
TXN_0001420,ACC_000802,ACC_000414,2026-05-13 18:30:57.755011,DEPOSIT,14904.27,ONLINE,Singapore,0,18,2,0,9.609470120674704,1,0,0.1902405129800681,0,0,0,0
TXN_0001421,ACC_000975,ACC_000153,2026-08-02 06:21:26.755011,DEPOSIT,15459.13,ATM,USA,0,6,6,0,9.646019730902957,1,0,0.154310597731737,0,0,0,0
TXN_0001422,ACC_000486,ACC_000240,2026-04-17 05:10:50.755011,DEPOSIT,29348.85,BRANCH,UK,0,5,4,0,10.287042714510644,1,0,0.1603536552336311,0,0,0,0
TXN_0001423,ACC_000867,ACC_000193,2026-05-07 06:07:36.755011,DEPOSIT,5229.43,BRANCH,USA,0,6,3,0,8.562248771652488,1,0,0.1996044235536953,0,0,0,0
TXN_0001424,ACC_000572,ACC_000031,2026-08-20 02:05:59.755011,WITHDRAWAL,2960.01,ATM,UAE,0,2,3,0,7.993285705333308,1,0,0.1617455539625779,0,1,1,2
TXN_0001425,ACC_000966,ACC_000756,2026-05-05 19:09:38.755011,TRANSFER,2312.83,BRANCH,Hong Kong,0,19,1,0,7.74665943919489,1,0,0.1644827339077985,0,1,0,1
TXN_0001426,ACC_000231,ACC_000430,2026-05-12 10:46:43.755011,DEPOSIT,765.38,BRANCH,Hong Kong,0,10,1,0,6.641678130282741,1,0,0.1140580290690848,0,1,0,1
TXN_0001427,ACC_000602,ACC_000024,2026-05-09 18:43:58.755011,TRANSFER,95554.17,ATM,USA,0,18,5,1,11.46745905600161,-1,1,-0.0164375279466207,0,0,0,0
TXN_0001428,ACC_000819,ACC_000618,2026-05-10 14:10:16.755011,DEPOSIT,29159.35,BRANCH,USA,1,14,6,0,10.280565188794046,1,0,0.1411523959311432,0,0,0,0
TXN_0001429,ACC_000548,ACC_000396,2026-03-19 19:59:55.755011,PAYMENT,6213.6,BRANCH,India,0,19,3,0,8.73465664145525,1,0,0.1960400773880582,0,0,0,0
TXN_0001430,ACC_000655,ACC_000917,2026-06-03 03:23:57.755011,WITHDRAWAL,5812.84,ONLINE,USA,0,3,2,0,8.667996560960303,1,0,0.1809536682662932,0,0,1,1
TXN_0001431,ACC_000182,ACC_000033,2026-06-22 19:49:28.755011,DEPOSIT,11718.08,ONLINE,USA,0,19,0,0,9.368973561756336,1,0,0.1348282831252177,0,0,0,0
TXN_0001432,ACC_000987,ACC_000396,2026-08-31 10:16:09.755011,WITHDRAWAL,21566.25,ATM,USA,0,10,0,0,9.97893123936854,1,0,0.1431740116063447,0,0,0,0
TXN_0001433,ACC_000072,ACC_000466,2026-06-17 06:57:11.755011,TRANSFER,22755.64,MOBILE,UAE,0,6,2,0,10.032612249925748,1,0,0.1796493532886864,0,1,0,1
TXN_0001434,ACC_000881,ACC_000932,2026-05-09 21:57:37.755011,DEPOSIT,4025.11,BRANCH,USA,0,21,5,0,8.300555928230859,1,0,0.1747174440399553,0,0,0,0
TXN_0001435,ACC_000490,ACC_000761,2026-04-01 12:55:02.755011,TRANSFER,86508.34,BRANCH,USA,1,12,2,1,11.3680076639695,1,0,0.0027346303848538,0,0,0,0
TXN_0001436,ACC_000318,ACC_000443,2026-04-16 09:36:59.755011,DEPOSIT,11374.12,ATM,UAE,0,9,3,0,9.339183793214056,1,0,0.1978110966246914,0,1,0,1
TXN_0001437,ACC_000602,ACC_000208,2026-05-06 17:15:32.755011,DEPOSIT,6012.35,MOBILE,USA,0,17,2,0,8.70173727656329,1,0,0.1981429185070035,0,0,0,0
TXN_0001438,ACC_000457,ACC_000066,2026-04-04 04:05:06.755011,DEPOSIT,55760.15,ATM,UAE,0,4,5,0,10.92883266932503,1,0,0.0921555585433352,0,1,1,2
TXN_0001439,ACC_000901,ACC_000503,2026-06-25 23:53:31.755011,DEPOSIT,14605.74,BRANCH,UAE,0,23,3,0,9.589238345007312,1,0,0.1562836158255214,0,1,0,1
TXN_0001440,ACC_000295,ACC_000662,2026-03-25 03:39:41.755011,DEPOSIT,19571.96,MOBILE,Hong Kong,0,3,2,0,9.881904300868902,1,0,0.1643671347929846,0,1,1,2
TXN_0001441,ACC_000305,ACC_000401,2026-08-08 07:41:45.755011,PAYMENT,17952.01,BRANCH,USA,0,7,5,0,9.795513067880645,1,0,0.1720373440126973,0,0,0,0
TXN_0001442,ACC_000751,ACC_000443,2026-07-05 09:57:10.755011,DEPOSIT,33129.14,BRANCH,Hong Kong,0,9,6,0,10.408198721062254,1,0,0.1245289617236016,0,1,0,1
TXN_0001443,ACC_000098,ACC_000403,2026-06-25 21:01:53.755011,TRANSFER,10069.09,ATM,USA,0,21,3,0,9.217324923110604,1,0,0.1721778918172222,0,0,0,0
TXN_0001444,ACC_000551,ACC_000299,2026-07-07 10:10:19.755011,TRANSFER,1709.24,ATM,Singapore,0,10,1,0,7.444388990525636,1,0,0.1663414669614983,0,0,0,0
TXN_0001445,ACC_000567,ACC_000125,2026-08-02 09:37:15.755011,WITHDRAWAL,13090.28,ONLINE,India,0,9,6,0,9.47970163869172,1,0,0.1593950418065046,0,0,0,0
TXN_0001446,ACC_000334,ACC_000420,2026-08-05 19:52:30.755011,DEPOSIT,3708.46,ATM,UK,0,19,2,0,8.218641592447032,1,0,0.1827433642065221,0,0,0,0
TXN_0001447,ACC_000474,ACC_000028,2026-03-16 03:06:25.755011,TRANSFER,4296.95,BRANCH,Singapore,0,3,0,0,8.365893443816965,1,0,0.1397256547602222,0,0,1,1
TXN_0001448,ACC_000877,ACC_000200,2026-05-24 00:09:36.755011,DEPOSIT,16377.06,ONLINE,India,0,0,6,0,9.703697913274397,1,0,0.1081240557436271,0,0,1,1
TXN_0001449,ACC_000940,ACC_000140,2026-07-23 03:44:09.755011,WITHDRAWAL,35808.47,BRANCH,Singapore,0,3,3,0,10.48596766254785,1,0,0.137443746152644,0,0,1,1
TXN_0001450,ACC_000562,ACC_000673,2026-03-23 11:47:48.755011,PAYMENT,8312.58,BRANCH,USA,0,11,0,0,9.025645601336642,1,0,0.1740523962935213,0,0,0,0
TXN_0001451,ACC_000862,ACC_000166,2026-04-30 15:59:15.755011,PAYMENT,11738.15,ONLINE,UAE,0,15,3,0,9.37068468871664,1,0,0.1933609681784009,0,1,0,1
TXN_0001452,ACC_000128,ACC_000548,2026-05-03 13:54:20.755011,DEPOSIT,62483.51,ATM,India,0,13,6,0,11.042673965007085,1,0,0.0598868202987386,0,0,0,0
TXN_0001453,ACC_000694,ACC_000280,2026-03-09 15:20:14.755011,PAYMENT,10817.32,BRANCH,UK,0,15,0,0,9.288996272322963,1,0,0.1534112182871909,0,0,0,0
TXN_0001454,ACC_000036,ACC_000915,2026-07-24 04:29:41.755011,PAYMENT,183876.52,BRANCH,Hong Kong,0,4,4,1,12.122025162772436,-1,1,-0.0321274939936743,1,1,1,3
TXN_0001455,ACC_000831,ACC_000536,2026-07-08 17:25:47.755011,TRANSFER,15972.31,BRANCH,Hong Kong,0,17,2,0,9.678674483352207,1,0,0.1961188375899302,0,1,0,1
TXN_0001456,ACC_000613,ACC_000005,2026-03-17 15:21:54.755011,TRANSFER,979.54,BRANCH,USA,0,15,1,0,6.8881034403167805,1,0,0.1215293773436971,0,0,0,0
TXN_0001457,ACC_000931,ACC_000245,2026-05-19 05:03:47.755011,PAYMENT,20010.45,ONLINE,India,0,5,1,0,9.904059888720523,1,0,0.1707972479381613,0,0,0,0
TXN_0001458,ACC_000346,ACC_000841,2026-03-10 06:56:47.755011,PAYMENT,12802.43,ONLINE,USA,0,6,1,0,9.457468382760496,1,0,0.1882542453253872,0,0,0,0
TXN_0001459,ACC_000851,ACC_000681,2026-03-26 05:17:44.755011,PAYMENT,645770.25,ATM,India,1,5,3,1,13.37820061788858,-1,1,-0.109928594042983,1,0,0,1
TXN_0001460,ACC_000836,ACC_000335,2026-03-28 08:56:06.755011,WITHDRAWAL,18175.28,ATM,UAE,0,8,5,0,9.8078727263318,1,0,0.178728513981385,0,1,0,1
TXN_0001461,ACC_000405,ACC_000962,2026-06-20 15:36:34.755011,DEPOSIT,6862.68,ONLINE,USA,0,15,5,0,8.83399902003443,1,0,0.1939496395319339,0,0,0,0
TXN_0001462,ACC_000332,ACC_000178,2026-05-15 16:51:30.755011,TRANSFER,1864.68,BRANCH,Hong Kong,0,16,4,0,7.531380876883437,1,0,0.1634143045909993,0,1,0,1
TXN_0001463,ACC_000218,ACC_000470,2026-05-22 00:50:00.755011,PAYMENT,6305.47,ONLINE,Hong Kong,0,0,4,0,8.749331369519185,1,0,0.1532672718776825,0,1,1,2
TXN_0001464,ACC_000639,ACC_000378,2026-07-11 16:03:19.755011,TRANSFER,2920.11,ONLINE,USA,0,16,5,0,7.979718960014869,1,0,0.1732404288706459,0,0,0,0
TXN_0001465,ACC_000614,ACC_000512,2026-08-03 12:06:42.755011,TRANSFER,4037.46,ATM,UK,0,12,0,0,8.303618710165726,1,0,0.1619124828735178,0,0,0,0
TXN_0001466,ACC_000647,ACC_000714,2026-07-01 22:40:32.755011,DEPOSIT,161994.78,ATM,UK,1,22,2,1,11.995325564492514,-1,1,-0.0390608119064201,1,0,0,1
TXN_0001467,ACC_000906,ACC_000705,2026-08-02 08:56:50.755011,WITHDRAWAL,60107.23,BRANCH,India,0,8,6,0,11.003902049584028,1,0,0.0654793019778816,0,0,0,0
TXN_0001468,ACC_000934,ACC_000600,2026-07-03 15:03:46.755011,DEPOSIT,13011.72,BRANCH,UAE,0,15,4,0,9.473682619600671,1,0,0.192194935980142,0,1,0,1
TXN_0001469,ACC_000516,ACC_000602,2026-04-21 14:16:24.755011,TRANSFER,1929.35,ATM,India,0,14,1,0,7.565456612607783,1,0,0.1681568166644668,0,0,0,0
TXN_0001470,ACC_000128,ACC_000317,2026-08-28 14:23:14.755011,PAYMENT,13815.18,BRANCH,USA,0,14,4,0,9.533595648114549,1,0,0.1909220211904287,0,0,0,0
TXN_0001471,ACC_000141,ACC_000384,2026-03-19 02:21:13.755011,DEPOSIT,34062.69,MOBILE,USA,0,2,3,0,10.435987286575177,1,0,0.1344987475725522,0,0,1,1
TXN_0001472,ACC_000658,ACC_000039,2026-04-16 03:35:48.755011,PAYMENT,3898.16,BRANCH,Hong Kong,0,3,3,0,8.268516424303757,1,0,0.1845741146278671,0,1,1,2
TXN_0001473,ACC_000285,ACC_000326,2026-04-02 12:49:18.755011,TRANSFER,6899.33,BRANCH,Hong Kong,0,12,3,0,8.839324515528677,1,0,0.2189082466958039,0,1,0,1
TXN_0001474,ACC_000025,ACC_000235,2026-07-31 04:54:46.755011,WITHDRAWAL,8247.17,MOBILE,USA,0,4,4,0,9.017746636541617,1,0,0.1961524914213714,0,0,1,1
TXN_0001475,ACC_000929,ACC_000940,2026-03-17 23:05:42.755011,PAYMENT,3159.35,ATM,UAE,0,23,1,0,8.058438059941249,1,0,0.1316133979963898,0,1,0,1
TXN_0001476,ACC_000330,ACC_000188,2026-06-16 17:19:39.755011,DEPOSIT,17640.22,ONLINE,India,0,17,1,0,9.777993488167004,1,0,0.1704638064659541,0,0,0,0
TXN_0001477,ACC_000977,ACC_000198,2026-03-21 01:14:44.755011,TRANSFER,7008.38,ATM,USA,0,1,5,0,8.85500453103868,1,0,0.1567213290601147,0,0,1,1
TXN_0001478,ACC_000607,ACC_000563,2026-04-10 04:28:48.755011,PAYMENT,13405.75,ATM,UAE,0,4,4,0,9.503513590452243,1,0,0.1871050803191696,0,1,1,2
TXN_0001479,ACC_000479,ACC_000319,2026-07-26 05:47:10.755011,PAYMENT,2793.38,ATM,USA,0,5,6,0,7.9353655362955235,1,0,0.145280927148255,0,0,0,0
TXN_0001480,ACC_000255,ACC_000311,2026-07-03 02:33:49.755011,WITHDRAWAL,4793.66,BRANCH,Hong Kong,0,2,4,0,8.47525807760851,1,0,0.1749637527443982,0,1,1,2
TXN_0001481,ACC_000801,ACC_000493,2026-08-21 22:17:11.755011,TRANSFER,19280.66,MOBILE,Singapore,0,22,4,0,9.86690966404324,1,0,0.1590606081970429,0,0,0,0
TXN_0001482,ACC_000452,ACC_000433,2026-06-06 20:46:33.755011,DEPOSIT,5180.21,ATM,Singapore,0,20,5,0,8.552793898709051,1,0,0.1823370690447577,0,0,0,0
TXN_0001483,ACC_000438,ACC_000875,2026-05-20 12:38:06.755011,TRANSFER,64367.02,MOBILE,UAE,0,12,2,0,11.07237220490292,1,0,0.0738095999033218,0,1,0,1
TXN_0001484,ACC_000745,ACC_000180,2026-06-22 19:34:11.755011,WITHDRAWAL,5016.24,BRANCH,Singapore,0,19,0,0,8.520635260693084,1,0,0.1390712660602638,0,0,0,0
TXN_0001485,ACC_000385,ACC_000576,2026-05-01 11:01:11.755011,DEPOSIT,10610.74,ONLINE,UK,0,11,4,0,9.269716214392089,1,0,0.1954888330859124,0,0,0,0
TXN_0001486,ACC_000201,ACC_000159,2026-06-06 13:59:42.755011,PAYMENT,24812.65,ONLINE,India,0,13,5,0,10.119149183962582,1,0,0.1708976118111321,0,0,0,0
TXN_0001487,ACC_000743,ACC_000384,2026-07-27 06:51:24.755011,DEPOSIT,1477.28,BRANCH,Singapore,0,6,0,0,7.298634528761883,1,0,0.1210426922031948,0,0,0,0
TXN_0001488,ACC_000383,ACC_000394,2026-07-29 13:58:00.755011,DEPOSIT,979.49,MOBILE,Hong Kong,0,13,2,0,6.8880524467062685,1,0,0.1267992905857614,0,1,0,1
TXN_0001489,ACC_000040,ACC_000944,2026-03-21 07:04:06.755011,TRANSFER,14458.22,BRANCH,UAE,1,7,5,0,9.579087552349124,1,0,0.1729467252485404,0,1,0,1
TXN_0001490,ACC_000447,ACC_000981,2026-08-02 14:42:03.755011,WITHDRAWAL,36868.06,MOBILE,UAE,0,14,6,0,10.515127995920816,1,0,0.1106855104116172,0,1,0,1
TXN_0001491,ACC_000706,ACC_000378,2026-07-08 18:18:44.755011,TRANSFER,4178.76,BRANCH,Singapore,0,18,2,0,8.338009107602483,1,0,0.1875081865994449,0,0,0,0
TXN_0001492,ACC_000490,ACC_000036,2026-04-23 12:32:18.755011,WITHDRAWAL,174527.77,ONLINE,Hong Kong,0,12,3,1,12.06984487809505,-1,1,-0.0100054136574382,1,1,0,2
TXN_0001493,ACC_000268,ACC_000620,2026-04-05 04:16:58.755011,DEPOSIT,4117.09,ATM,UK,0,4,6,0,8.32314474261846,1,0,0.1566215795195018,0,0,1,1
TXN_0001494,ACC_000975,ACC_000679,2026-06-27 18:21:37.755011,PAYMENT,10111.83,ONLINE,India,0,18,5,0,9.221560193714405,1,0,0.1782064255786024,0,0,0,0
TXN_0001495,ACC_000729,ACC_000939,2026-07-10 14:12:06.755011,DEPOSIT,51561.57,BRANCH,Hong Kong,0,14,4,0,10.850551300651873,1,0,0.115474301447244,0,1,0,1
TXN_0001496,ACC_000083,ACC_000531,2026-08-29 10:02:10.755011,PAYMENT,89977.19,BRANCH,USA,0,10,5,1,11.407322586611604,-1,1,-0.0049402702706224,0,0,0,0
TXN_0001497,ACC_000709,ACC_000310,2026-04-25 13:33:27.755011,DEPOSIT,96163.42,MOBILE,Hong Kong,0,13,5,1,11.47381471377091,-1,1,-0.0098246204301686,0,1,0,1
TXN_0001498,ACC_000947,ACC_000746,2026-08-24 15:24:51.755011,TRANSFER,34545.74,ONLINE,Hong Kong,0,15,0,0,10.45006846873822,1,0,0.1067924727445791,0,1,0,1
TXN_0001499,ACC_000353,ACC_000834,2026-08-09 07:52:11.755011,PAYMENT,27691.34,MOBILE,Hong Kong,0,7,6,0,10.22891111963674,1,0,0.1336797608104427,0,1,0,1
TXN_0001500,ACC_000408,ACC_000716,2026-07-30 18:22:39.755011,WITHDRAWAL,16498.63,ONLINE,USA,0,18,3,0,9.71109323539482,1,0,0.1944459959226117,0,0,0,0
TXN_0001501,ACC_000100,ACC_000072,2026-03-07 18:26:56.755011,DEPOSIT,20620.34,BRANCH,Hong Kong,0,18,5,0,9.934081740910509,1,0,0.1767387886715116,0,1,0,1
TXN_0001502,ACC_000175,ACC_000181,2026-05-30 03:27:46.755011,WITHDRAWAL,4182.13,ATM,Hong Kong,0,3,5,0,8.338815049132842,1,0,0.1680847750809914,0,1,1,2
TXN_0001503,ACC_000187,ACC_000515,2026-06-09 22:12:45.755011,TRANSFER,3035.59,BRANCH,UAE,0,22,1,0,8.018490454285844,1,0,0.1437676432169838,0,1,0,1
TXN_0001504,ACC_000206,ACC_000061,2026-04-12 12:13:41.755011,PAYMENT,8070.34,ATM,UK,0,12,6,0,8.996074794567683,1,0,0.1799320800953668,0,0,0,0
